3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
3,69.505,34.242,10.5,4326
4,69.505,34.242,10.5,4326
4,69.505,34.242,10.5,4326
4,69.505,34.242,10.5,4326
4,69.505,34.242,10.5,4326
